loan_id,customer_id,loan_amount,term_days,disbursement_date,interest_rate,repayment_schedule,customer_age,customer_gender,customer_region,employment_type,monthly_income,num_dependents,credit_score,previous_loans,previous_defaults,avg_days_late_prev,device_type,channel,debt_to_income,is_default_90d
LN102079,CUST202079,12623.56,60,18-08-2024 04:45,13.3,monthly,18,female,east,salaried,1174.55,2,667.0508281,4,0,4,web,branch,10.738,0
LN108914,CUST202914,6669.5,120,04-05-2025 11:15,25.84,monthly,18,female,west,self_employed,5708.77,1,620.9852144,5,0,4.9,android,app,1.168,0
LN100951,CUST200951,2456.54,90,03-06-2024 04:43,15.45,monthly,26,female,central,self_employed,18194.27,1,755.4713193,1,0,7.5,android,branch,0.135,0
LN108058,CUST202058,9730.81,60,25-09-2025 04:01,21.42,weekly,36,male,north,self_employed,4270.97,0,657.2526565,1,0,23.3,android,app,2.278,0
LN102482,CUST202482,1592.29,60,13-01-2024 04:45,16.17,monthly,46,female,south,unemployed,21491.04,0,,1,0,6.9,web,branch,0.074,0
LN101759,CUST201759,9374.23,60,18-09-2025 22:15,15.06,monthly,40,female,east,self_employed,4464.79,4,708.4878161,1,1,16.3,ios,branch,2.099,0
LN104422,CUST204422,7732.69,90,21-07-2024 20:23,20.34,weekly,30,male,central,self_employed,71159.86,1,657.3418357,2,0,2,android,branch,0.109,0
LN106704,CUST200704,2669.43,120,03-04-2025 05:21,15.58,biweekly,23,male,west,salaried,19602.19,2,540.4213483,2,0,9.7,web,app,0.136,0
LN105182,CUST205182,8960.63,90,06-01-2025 08:52,21.19,monthly,34,other,west,informal,18088.39,2,598.1691993,1,0,,android,app,0.495,0
LN108533,CUST202533,6675.32,120,25-03-2024 18:42,20.4,biweekly,29,female,south,salaried,5247.07,0,726.1171675,1,0,0.7,android,app,1.272,0
LN103701,CUST203701,6358.13,30,18-08-2024 07:24,19.55,biweekly,37,male,west,informal,15604.38,0,,0,0,,android,agent,0.407,0
LN104243,CUST204243,10640.38,90,12-03-2024 21:30,14.84,weekly,23,male,south,informal,5046.2,0,680.1953282,4,1,10.5,android,app,2.108,0
LN100688,CUST200688,7025.74,30,13-11-2024 21:33,23.83,monthly,34,male,east,informal,27746.78,1,783.1064659,2,1,6.3,android,agent,0.253,0
LN103432,CUST203432,1123.16,120,06-12-2023 16:06,28.14,monthly,18,female,south,salaried,12822.84,0,,3,1,1.7,android,app,0.088,0
LN104944,CUST204944,10885.86,30,31-08-2024 17:46,11.51,monthly,27,female,central,self_employed,17747.19,1,652.9196265,1,0,3.2,android,app,0.613,0
LN100966,CUST200966,4263.74,90,05-03-2025 17:24,16.75,monthly,46,male,south,self_employed,11696.27,2,589.5553802,2,0,23.8,android,app,0.365,0
LN109484,CUST203484,8721.25,60,26-12-2023 18:54,23.72,weekly,41,male,south,self_employed,16727.16,3,621.7920383,4,1,7.3,android,app,0.521,0
LN102713,CUST202713,2305.3,90,12-11-2023 03:27,22.53,monthly,36,female,north,salaried,115355.22,0,,2,0,0.1,ios,app,0.02,0
LN104757,CUST204757,6237.58,60,19-12-2024 21:05,19.59,monthly,46,male,west,salaried,13368.21,2,637.0933676,4,0,6.2,web,agent,0.467,0
LN109545,CUST203545,8878.78,90,31-08-2024 03:40,17.56,monthly,32,male,east,self_employed,46569.27,2,,1,0,8.2,web,branch,0.191,0
LN106320,CUST200320,4096.72,60,14-08-2024 01:17,16.83,monthly,31,female,west,self_employed,32449.56,1,772.3067114,1,0,11.9,android,app,0.126,0
LN105975,CUST205975,4107.39,120,04-01-2024 12:48,18.76,monthly,39,male,north,salaried,54238.83,4,586.5187176,1,0,1.3,web,branch,0.076,0
LN103572,CUST203572,19396.17,30,02-07-2024 02:45,18.21,monthly,44,female,south,salaried,162023.04,5,551.5025075,0,0,,android,app,0.12,0
LN105299,CUST205299,3735.34,90,27-07-2025 09:39,12.84,monthly,45,other,east,informal,7566.5,0,594.8336573,2,1,18.8,android,agent,0.494,0
LN101990,CUST201990,2541.17,90,24-12-2024 21:07,23.16,monthly,22,male,north,self_employed,5353.88,1,,1,0,1.5,android,agent,0.475,0
LN101205,CUST201205,2023.35,90,06-03-2025 02:29,17.64,weekly,35,female,south,informal,6303,1,659.5451005,1,0,9.8,android,agent,0.321,0
LN104971,CUST204971,6027.82,90,05-05-2025 15:55,9.46,monthly,46,other,south,salaried,13071.7,2,473.7882875,1,0,1.8,android,agent,0.461,0
LN106783,CUST200783,6875.73,60,03-12-2023 18:26,21.39,monthly,48,male,central,informal,51884.88,1,666.3507632,2,0,7.1,android,app,0.133,0
LN103600,CUST203600,10456.79,30,22-04-2025 22:20,12.07,monthly,34,male,east,salaried,21854.36,0,694.9642526,0,0,,android,branch,0.478,0
LN106490,CUST200490,9415.88,30,01-05-2024 16:01,18.55,biweekly,28,male,west,salaried,16169.06,1,665.0987531,1,1,4.9,android,app,0.582,0
LN108609,CUST202609,7525.63,90,04-04-2025 21:49,21.39,biweekly,19,female,south,self_employed,10442.53,2,,1,0,0.1,android,app,0.721,1
LN109978,CUST203978,6190.16,90,11-09-2025 14:19,18.32,monthly,49,female,north,salaried,,2,608.0638492,3,1,4.4,android,agent,0.059,1
LN108070,CUST202070,6582.28,30,02-01-2024 04:44,13.61,biweekly,34,female,south,self_employed,50777.72,1,,1,1,,web,app,0.13,0
LN108577,CUST202577,4364.34,30,29-07-2024 02:43,10.82,biweekly,28,male,west,self_employed,29325.43,2,703.0641742,2,1,4.1,ios,branch,0.149,0
LN107973,CUST201973,4202.71,30,27-11-2023 21:49,13.01,monthly,55,female,north,informal,18573.04,2,669.7982939,0,0,,android,app,0.226,0
LN101625,CUST201625,3893.46,30,03-07-2025 07:25,20.8,monthly,35,female,east,unemployed,38674.3,2,608.3754191,1,0,,ios,app,0.101,0
LN100536,CUST200536,2804.23,90,26-05-2024 12:53,15.58,weekly,32,female,east,salaried,52825.56,2,639.886665,1,0,13.9,android,app,0.053,0
LN108766,CUST202766,1257.71,90,16-12-2023 18:03,20.25,monthly,38,male,east,salaried,20655.31,1,632.3340755,1,0,3.1,web,app,0.061,0
LN107970,CUST201970,4679.75,90,15-12-2024 02:47,14.5,monthly,26,female,south,self_employed,15901.24,0,,1,0,1.7,android,app,0.294,0
LN104212,CUST204212,1678.81,30,26-01-2024 17:10,19.51,monthly,37,female,north,salaried,18393.18,2,,1,0,0.1,android,agent,0.091,0
LN106456,CUST200456,2678.05,60,17-09-2024 11:36,17.29,weekly,44,male,central,self_employed,10210.78,1,597.9886456,0,0,,android,app,0.262,0
LN103507,CUST203507,2341.82,30,12-06-2024 22:02,18,weekly,18,male,central,salaried,45052.2,0,,1,0,1.6,android,app,0.052,1
LN108393,CUST202393,1578.35,60,18-03-2024 01:55,23.52,monthly,24,female,west,self_employed,13718.34,0,707.1907883,3,1,2.5,ios,app,0.115,0
LN107112,CUST201112,9546.39,90,28-03-2025 23:20,21.6,monthly,38,male,south,unemployed,4320.4,2,,1,0,2.5,android,app,2.209,0
LN102708,CUST202708,9319.96,60,15-05-2024 13:35,25.18,biweekly,41,female,central,salaried,113546.2,0,773.1475771,2,0,10.9,android,app,0.082,1
LN105031,CUST205031,2732.48,90,10-05-2025 15:39,17.81,monthly,44,male,south,salaried,31599.31,2,,1,0,8.9,android,app,0.086,0
LN106514,CUST200514,3865.74,90,24-12-2023 21:02,16.03,weekly,24,male,east,self_employed,9183.26,2,678.3873975,0,0,,ios,agent,0.421,0
LN104662,CUST204662,8769.08,60,27-06-2024 19:21,23.07,biweekly,43,female,west,salaried,5793.17,0,625.825361,2,0,3.1,android,agent,1.513,1
LN104021,CUST204021,5026.81,60,02-06-2024 04:58,16.43,monthly,32,female,north,salaried,62233.52,0,741.9648911,2,0,8.2,android,agent,0.081,0
LN101854,CUST201854,1665.34,30,25-06-2024 02:40,18.08,monthly,49,female,south,salaried,2994.57,1,623.7417209,0,0,,android,agent,0.556,0
LN109425,CUST203425,11762.07,30,07-12-2024 19:52,18.78,monthly,57,female,east,informal,19774.55,1,699.9178848,1,0,3.4,android,app,0.595,0
LN102872,CUST202872,4316.99,120,14-06-2024 12:55,21.69,monthly,39,male,central,informal,13836.11,2,693.9257391,4,0,2.6,ios,app,0.312,0
LN103030,CUST203030,1454.16,30,14-09-2024 11:15,19.98,monthly,31,male,west,salaried,4555.03,1,760.3577182,1,0,2.4,android,app,0.319,0
LN101645,CUST201645,3588.45,90,28-08-2025 23:04,18.62,biweekly,33,female,south,salaried,10085.54,0,707.9792932,1,0,0.9,android,app,0.356,0
LN103417,CUST203417,14360.8,90,25-01-2024 08:27,12.84,monthly,33,female,north,salaried,25180.51,0,,2,0,16.9,android,app,0.57,0
LN103476,CUST203476,2981.08,180,03-07-2025 04:16,15.22,monthly,35,female,south,self_employed,25928.94,0,600.4986647,1,0,2.4,ios,branch,0.115,0
LN109552,CUST203552,4811.52,180,12-01-2025 22:48,21.8,monthly,39,female,west,self_employed,7286.18,4,783.9585404,2,0,5.7,android,branch,0.66,0
LN101792,CUST201792,3277.55,60,26-09-2025 19:56,16.75,monthly,33,male,south,salaried,23783.62,0,600.5686264,0,0,,ios,app,0.138,0
LN103797,CUST203797,11817.26,90,31-01-2024 18:40,20.48,weekly,41,female,east,self_employed,39338.76,1,,1,0,10,android,agent,0.3,0
LN103368,CUST203368,2064.72,90,03-06-2025 19:42,13.23,monthly,52,female,south,salaried,17603.47,0,608.8901698,1,0,4.1,web,agent,0.117,0
LN107196,CUST201196,9637.01,30,11-04-2025 05:46,18.7,monthly,18,female,west,informal,9301.01,1,621.1576476,4,0,6.3,android,agent,1.036,1
LN109641,CUST203641,7892.01,30,02-01-2024 07:25,18.4,biweekly,18,female,east,salaried,46664.76,1,609.2819987,0,0,,android,agent,0.169,0
LN105109,CUST205109,6175.09,60,06-09-2024 04:37,26.83,monthly,18,female,east,unemployed,15212.89,0,,2,0,4,android,agent,0.406,0
LN106024,CUST200024,13273.35,60,03-02-2025 14:48,18.46,biweekly,50,female,east,self_employed,25335.72,0,696.1730019,1,0,12.9,android,app,0.524,0
LN108795,CUST202795,6951.26,90,18-08-2024 05:37,13.3,monthly,47,female,south,salaried,12504.39,0,634.9980126,2,0,3.2,android,agent,0.556,0
LN109294,CUST203294,13419.69,90,30-09-2024 19:06,21.32,weekly,18,female,south,informal,40236.83,0,,0,0,,ios,app,0.334,0
LN100126,CUST200126,10259.97,30,06-10-2023 20:23,22.64,monthly,25,male,north,salaried,14545.48,2,730.450859,0,0,,android,app,0.705,0
LN105959,CUST205959,5114.29,90,29-04-2025 13:50,16.74,monthly,33,male,central,self_employed,6087.93,1,582.2446368,1,0,0.5,android,app,0.84,0
LN103876,CUST203876,6636.98,90,22-10-2023 22:00,9.97,monthly,44,male,east,unemployed,106916.51,1,,0,0,,web,app,0.062,1
LN104451,CUST204451,2993.08,60,21-08-2025 19:44,19.23,biweekly,49,male,north,salaried,7283.11,0,,2,0,1.5,web,agent,0.411,0
LN107147,CUST201147,1968.19,30,15-11-2023 02:08,21.34,monthly,27,male,south,self_employed,17674.64,0,,3,1,9.8,web,app,0.111,0
LN103531,CUST203531,4423.66,30,29-09-2024 16:24,15.11,monthly,36,male,central,salaried,35810.02,0,503.8786157,0,0,,android,agent,0.124,1
LN100827,CUST200827,6688.8,90,27-02-2025 11:01,18.76,monthly,40,male,north,salaried,22979.15,2,565.9553794,3,1,18.1,ios,branch,0.291,0
LN107790,CUST201790,3921.09,30,25-04-2025 02:09,18.23,weekly,35,male,south,informal,12035.15,1,,1,0,,android,app,0.326,1
LN100984,CUST200984,5090.76,90,05-05-2025 22:04,10.48,monthly,18,female,central,informal,15002.59,0,597.4569018,3,1,6.5,android,app,0.339,0
LN107783,CUST201783,10116.74,60,15-10-2024 08:07,18.03,monthly,34,female,north,salaried,10785.25,0,520.8020223,3,0,0.4,android,app,0.938,0
LN102443,CUST202443,11382.47,90,14-08-2024 08:55,12.38,biweekly,49,female,south,self_employed,19355.65,0,724.0549406,4,0,8.3,android,app,0.588,0
LN108554,CUST202554,3346.73,30,07-06-2025 23:06,18.68,monthly,38,female,east,salaried,13787.22,3,764.338996,1,0,3.1,android,agent,0.243,0
LN100345,CUST200345,12290.96,90,24-02-2025 05:26,18.38,biweekly,52,male,south,unemployed,11919.94,2,697.3385619,1,0,30.8,android,app,1.031,1
LN100814,CUST200814,5650.59,30,22-10-2024 15:43,20.74,biweekly,31,female,central,informal,33245.12,1,884.6620297,2,0,2.2,ios,app,0.17,0
LN106166,CUST200166,10853.07,120,29-08-2025 10:12,15.76,monthly,38,male,west,salaried,5503.82,1,531.5776662,0,0,,ios,app,1.972,0
LN105779,CUST205779,6599.3,90,01-06-2025 13:13,15.38,biweekly,56,female,north,unemployed,20730.82,2,,1,0,9.2,android,agent,0.318,0
LN102116,CUST202116,6423.28,30,17-05-2024 17:18,18.97,monthly,43,female,south,self_employed,10097.72,1,728.7662417,2,0,3.7,android,app,0.636,0
LN100793,CUST200793,3891.45,60,25-01-2025 15:29,15.08,monthly,27,female,south,salaried,18021.09,2,,2,0,2.1,android,branch,0.216,0
LN106898,CUST200898,5752.18,180,25-10-2024 20:07,21.73,monthly,40,female,south,salaried,22017.97,1,638.8775808,2,1,4.2,android,agent,0.261,0
LN102674,CUST202674,11817.97,60,29-01-2024 12:15,19.82,weekly,33,male,south,self_employed,37326.17,1,623.0532372,2,1,7.8,android,app,0.317,0
LN100094,CUST200094,7397.85,90,20-01-2025 22:04,16.8,monthly,38,male,central,self_employed,75528.44,2,619.9066872,1,0,5.1,android,app,0.098,0
LN104225,CUST204225,3014.78,90,24-04-2024 03:06,23.04,monthly,23,female,north,self_employed,58314.18,0,622.0337599,5,1,3.6,android,app,0.052,1
LN103756,CUST203756,15710.22,90,30-09-2025 11:01,24.35,weekly,40,male,south,informal,14482.09,3,,5,1,8.6,web,app,1.085,1
LN102891,CUST202891,9308.3,120,02-11-2024 13:18,21.39,monthly,50,male,west,self_employed,12591.56,3,,1,0,25.8,android,app,0.739,0
LN102371,CUST202371,9519.14,180,03-11-2024 15:27,15.35,monthly,36,male,south,informal,37467.35,3,654.2090815,0,0,,android,app,0.254,0
LN109388,CUST203388,6264.46,30,06-09-2024 22:29,23.35,biweekly,51,male,east,salaried,11620.74,2,,2,0,4.8,android,app,0.539,0
LN103228,CUST203228,5665.59,180,16-12-2024 21:22,17.7,monthly,18,male,south,salaried,57107.5,0,674.9440397,1,0,,android,app,0.099,0
LN107863,CUST201863,1756.61,90,07-10-2024 22:51,16.18,monthly,34,female,south,informal,6875.42,0,,0,0,,android,app,0.255,0
LN106359,CUST200359,7501.77,60,27-12-2024 18:04,16.36,biweekly,35,female,east,salaried,9366.45,0,,1,0,1.1,web,app,0.801,0
LN109196,CUST203196,5180.06,90,25-11-2023 22:33,13.6,monthly,48,male,south,salaried,23218.03,2,648.0661247,2,0,0.7,ios,app,0.223,0
LN107326,CUST201326,6496.67,180,24-04-2024 03:16,9.12,weekly,25,male,east,informal,22932.31,1,522.574621,1,0,8.7,android,agent,0.283,0
LN106028,CUST200028,6210.4,90,20-11-2024 04:35,18.27,biweekly,49,female,east,salaried,13108.05,0,623.1556427,1,0,1.7,ios,app,0.474,0
LN101865,CUST201865,9326.35,90,18-05-2024 18:30,14.17,monthly,38,male,south,informal,15233.21,0,703.9481434,2,0,3.6,ios,app,0.612,0
LN104612,CUST204612,5234.87,90,10-10-2024 10:39,18.45,monthly,31,male,south,salaried,3736.46,1,580.3333793,1,0,14.4,ios,app,1.401,0
LN102645,CUST202645,2163.66,90,02-02-2025 10:10,20.61,monthly,39,female,south,salaried,39641.61,2,488.0054856,3,1,11.4,android,app,0.055,0
LN102243,CUST202243,5062.58,90,21-02-2025 23:55,29.69,monthly,44,male,west,self_employed,27599.99,1,,0,0,,android,agent,0.183,0
LN105373,CUST205373,8564.17,90,22-10-2024 01:20,14.93,weekly,41,other,south,salaried,14695.3,0,764.4134703,1,0,0.6,web,app,0.583,0
LN102336,CUST202336,8197.42,60,13-02-2025 09:02,18.73,monthly,34,male,east,salaried,22393.73,1,,4,0,2.9,android,app,0.366,0
LN100950,CUST200950,1442.53,90,28-11-2023 06:31,16.26,weekly,38,female,west,salaried,15123.49,1,554.233295,0,0,,android,app,0.095,0
LN101120,CUST201120,1383.06,60,23-08-2025 15:14,22.67,weekly,25,male,central,informal,13917.47,1,754.8724919,2,0,7,ios,branch,0.099,0
LN102204,CUST202204,3028.58,90,05-02-2024 03:18,19.46,biweekly,40,other,central,self_employed,26917.7,3,687.459743,3,0,19.9,web,app,0.113,0
LN100419,CUST200419,7052.77,90,13-12-2023 00:47,17.55,biweekly,40,male,west,salaried,10808.27,2,658.4327769,0,0,,android,app,0.652,0
LN100922,CUST200922,2038.27,90,12-03-2025 21:09,23.74,weekly,34,female,south,informal,9119.01,1,606.4543853,3,0,10.5,android,app,0.223,0
LN108669,CUST202669,6048.48,30,04-09-2024 08:13,15.53,monthly,29,male,central,self_employed,9051.48,1,,0,0,,android,app,0.668,0
LN105408,CUST205408,5328.04,60,26-08-2025 15:07,22.77,weekly,30,male,central,salaried,199500.95,2,692.1547414,1,0,0.9,android,app,0.027,0
LN105788,CUST205788,3600.82,90,02-09-2024 10:53,24.59,weekly,39,female,west,salaried,10059.24,1,761.0985525,2,0,0.1,android,app,0.358,0
LN105742,CUST205742,2960.4,60,17-10-2023 23:52,23.95,monthly,25,female,north,salaried,74801.15,0,716.9099284,3,0,14.8,android,app,0.04,0
LN107667,CUST201667,9372.14,30,05-06-2024 09:35,17.91,biweekly,44,male,east,salaried,15563.3,0,576.9925747,0,0,,android,app,0.602,0
LN105567,CUST205567,6505.73,60,27-02-2025 17:24,13.01,monthly,28,male,south,salaried,88392.14,1,,0,0,,web,app,0.074,0
LN108135,CUST202135,4017.49,180,20-08-2025 20:33,16.28,monthly,28,male,east,informal,3862.4,0,,3,1,0.6,android,agent,1.04,1
LN101202,CUST201202,1824.83,90,03-08-2025 11:52,17.1,weekly,36,male,east,self_employed,7621.03,1,547.1582991,2,0,0.8,android,app,0.239,1
LN105765,CUST205765,3173.23,90,22-07-2025 18:51,18.79,weekly,32,male,south,self_employed,18827.61,2,652.0044219,4,0,2.9,android,app,0.169,0
LN108389,CUST202389,8033.06,120,08-06-2025 19:44,20.24,monthly,36,female,south,informal,21030.76,0,642.6766556,0,0,,android,app,0.382,0
LN101970,CUST201970,5646.74,30,19-01-2025 04:43,17.15,monthly,39,female,south,self_employed,15333.94,1,,1,1,5.7,android,branch,0.368,0
LN104018,CUST204018,4467.16,30,06-04-2025 17:01,17.2,monthly,41,female,north,self_employed,8876.38,0,584.4626362,2,0,1.8,android,app,0.503,0
LN103687,CUST203687,3670.74,30,08-10-2023 09:10,20.78,biweekly,38,male,east,informal,4008.34,1,663.4575782,2,0,1.5,android,agent,0.916,0
LN101997,CUST201997,4360.3,30,16-09-2024 08:33,15.13,monthly,28,female,south,self_employed,42465.14,0,709.2788226,0,0,,android,app,0.103,0
LN104033,CUST204033,4447.12,30,12-12-2024 12:47,18.31,monthly,31,female,east,informal,33074.59,1,622.938355,1,0,7.8,web,app,0.134,0
LN101248,CUST201248,4285.54,90,20-11-2024 19:11,18.61,monthly,44,other,north,unemployed,68267.21,1,,2,0,13.1,android,app,0.063,0
LN102192,CUST202192,8188.46,120,16-11-2024 10:10,22.01,monthly,32,female,east,salaried,25894,1,478.6336846,2,1,4.1,android,app,0.316,1
LN102712,CUST202712,6146.6,30,03-10-2025 14:25,21.64,monthly,20,female,south,salaried,17343.11,2,687.1618001,1,0,8.1,android,app,0.354,0
LN102190,CUST202190,4560.28,60,31-08-2024 05:11,20.54,biweekly,38,female,west,self_employed,90896.96,0,650.7382678,3,0,16.9,ios,branch,0.05,0
LN104670,CUST204670,6811.01,90,11-07-2025 13:27,14.28,weekly,18,female,east,salaried,8690.21,4,607.7257486,2,0,7.6,web,app,0.784,1
LN105142,CUST205142,4658.63,90,21-06-2024 23:38,11.74,monthly,38,male,north,self_employed,11030.25,2,627.1890787,5,0,5.8,android,app,0.422,0
LN105984,CUST205984,3701.42,90,10-07-2025 03:06,19.39,monthly,28,female,north,self_employed,69713.66,1,,1,0,4.8,ios,branch,0.053,0
LN106565,CUST200565,14591.33,60,04-03-2024 17:26,26.46,monthly,44,male,west,salaried,23270.14,0,,2,0,16,android,branch,0.627,1
LN107804,CUST201804,8760.6,90,16-05-2024 01:13,13.23,monthly,31,female,central,salaried,19020.01,1,718.6003818,2,1,2.4,android,app,0.461,0
LN106943,CUST200943,2217.96,60,25-11-2024 05:23,18.38,monthly,30,female,north,self_employed,13007.47,2,608.3862537,2,0,,android,app,0.171,0
LN102136,CUST202136,11403.48,60,02-02-2025 03:30,15.03,monthly,25,female,south,salaried,24270.53,0,701.0610037,3,0,2.1,android,app,0.47,0
LN101065,CUST201065,10157.17,30,19-06-2025 22:57,17.91,monthly,50,male,west,salaried,72579.4,3,,4,0,1.7,android,branch,0.14,0
LN100600,CUST200600,8608.16,180,15-10-2023 13:56,24.4,biweekly,21,female,north,salaried,5096.38,0,646.8755859,2,0,0.8,android,app,1.689,0
LN104227,CUST204227,7127.17,90,03-10-2024 13:05,19,monthly,31,male,south,self_employed,49927.38,4,667.7441614,1,1,0.5,web,branch,0.143,1
LN107577,CUST201577,11506.37,120,24-04-2024 09:50,10.87,monthly,54,female,south,self_employed,3775.11,4,550.3914894,1,0,5.3,android,app,3.047,0
LN100077,CUST200077,6863.93,30,14-06-2024 07:25,20.43,monthly,31,male,east,self_employed,5202.27,4,645.2832845,1,0,5,web,agent,1.319,0
LN107546,CUST201546,8684.03,90,30-06-2025 10:02,15.65,biweekly,43,male,east,informal,23808.22,2,,1,0,2.9,android,branch,0.365,0
LN102898,CUST202898,4090.76,30,09-01-2025 14:30,10.81,biweekly,39,male,north,salaried,53774.98,1,613.6556523,3,0,0.5,android,agent,0.076,0
LN104820,CUST204820,9823.75,90,21-01-2025 00:31,22.32,weekly,51,male,north,salaried,34713.81,0,773.6869543,2,1,6.5,android,agent,0.283,0
LN109302,CUST203302,3790.1,180,11-05-2024 10:25,21.69,monthly,28,male,west,salaried,7066.38,1,609.9704824,2,0,29.3,android,agent,0.536,0
LN106413,CUST200413,11292.35,30,27-11-2023 13:40,20.44,monthly,52,female,south,salaried,13663.79,1,,0,0,,android,agent,0.826,0
LN109064,CUST203064,2034.34,90,17-02-2024 06:50,16.95,weekly,48,male,north,salaried,22605.66,0,649.8211459,2,0,3.3,android,branch,0.09,0
LN108007,CUST202007,5092.05,30,20-11-2024 13:34,21.3,weekly,41,female,central,salaried,42923.01,3,588.3251652,1,0,4.8,web,branch,0.119,0
LN105468,CUST205468,9555.47,90,16-07-2025 12:16,19.47,monthly,36,female,south,self_employed,29351.33,0,558.5598353,2,0,11.1,android,app,0.326,1
LN105951,CUST205951,12386.33,90,04-09-2024 08:56,22.07,monthly,44,male,north,self_employed,29672.48,1,781.6232612,1,0,3.5,android,branch,0.417,1
LN103391,CUST203391,7341.03,90,06-09-2024 21:55,10.53,monthly,18,female,north,salaried,17191.99,3,740.3612076,4,0,21.6,android,agent,0.427,0
LN105415,CUST205415,17406.96,60,14-09-2025 04:42,18.25,biweekly,42,female,south,salaried,85358.86,1,627.9605949,4,0,10,web,app,0.204,0
LN102560,CUST202560,9733.9,90,01-09-2025 00:30,17.75,monthly,38,female,east,salaried,14630.53,0,582.5453656,1,0,10.5,android,app,0.665,0
LN108162,CUST202162,1333.37,60,14-01-2025 22:57,19.48,weekly,30,male,south,salaried,217572.02,0,,0,0,,android,agent,0.006,0
LN102635,CUST202635,3010.87,60,20-02-2024 16:48,17.28,monthly,47,female,south,salaried,54148.3,0,,0,0,,android,app,0.056,0
LN105256,CUST205256,2863.28,120,15-03-2025 07:05,11.83,weekly,21,female,east,salaried,30726.92,0,653.3507503,2,0,10.4,android,app,0.093,0
